title,price,rating,seller,image,description
"Tripp Lite PDUMV20-36 Metered 0U 100-127V nominal, single phase 20A 15 ft PDU",$216.99,,,https://c1.neweggimages.com/productimage/nb300/12-329-081-V01.jpg,"Style:Vertical, Front Panel LEDs:Digital ammeter display, Certifications:Tested to UL60950-1 (USA), UL/CSA60950-1 (Canada), NOM (Mexico), FCC Class A (Emissions), ROHS:Yes, Model #:PDUMV20-36"
APC BR1500GI Back-UPS RS 500VA Tower UPS - Tower - 8 Hour Recharge - 230 V AC Output - Stepped Sine Wave - Serial Port - 12 x Battery/Surge Outlet,$601.99,,,https://c1.neweggimages.com/productimage/nb300/42-101-436-02.jpg,"Outlets:12, Output Frequency:50/60Hz +/- 3 Hz, Battery Recharge Time:8 hour(s), Series:Back-UPS Pro, Model #:BR1500GI"
"Tripp Lite Safe-IT 57W 2-Outlet Surge Protector - 5-15R Outlets, 3 USB Ports, 8 ft. (2.4 m) Cord, 300 Joules, Antimicrobial Protection, TLP28PD57WCAM",$63.99,,,https://c1.neweggimages.com/productimage/nb300/A24GD2306290CGGK6A9.jpg,"Color:White, Outlet Type:5-15R, Input Voltage:120V, Cord Length:6 ft., Model #:TLP28PD57WCAM"
"Tripp Lite EnviroSense2 (E2) Environmental Sensor Module with Temperature, Humidity and Digital Inputs (E2MTHDI)",$176.99,,,https://c1.neweggimages.com/productimage/nb300/42-111-559-S01.jpg,"Series:EnviroSense2, Type:Module, Compatibility:WEBCARDLX, WEBCARDLXS, PDU3XE-Series PDUs and PDU3E-Series PDUs, Dimensions:0.83"" x 2.52"" x 1.77"", Model #:E2MTHDI"
Vertiv Liebert GXT5LI-3000LVRT2UXL GXT5 Lithium-Ion Online UPS 3000VA/2700W 120V Tower/Rack UPS -Single-phase UPS |0.9 Output Power Factor | Lowest TCO | Optional RDU101 Card| full-color LCD Interface,"$4,379.13",,,https://c1.neweggimages.com/productimage/nb300/42-988-023-01.jpg,Model #:GXT5LI-3000LVRT2UXL
"Vertiv Liebert PSI5-1500RT120LITAA PSI5 Lithium-Ion TAA UPS 1500VA/1350W 120V Rack/Tower-Line Interactive UPS | Remote Management Capable | Longer Life, Lower TCO, Smaller and Lighter, Longer Runtime","$1,719.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-035-01.jpg,"Outlets:6 x 5-15R, Battery Run Time:Up to 7.5 minutes at full-load and 17.7 minutes at half-load, Series:Liebert PSI5, Input Voltage Range:Nominal: 120VAC / Range: 75-146VAC, Model #:PSI5-1500RT120LITAA"
"Vertiv Liebert PSI5-3000RT120LITAA PSI5 Lithium-Ion TAA UPS 3000VA/2700W 120V Rack/Tower-Line Interactive UPS | Remote Management Capable | Longer Life, Lower TCO, Smaller and Lighter, Longer Runtime","$3,206.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-037-01.jpg,"Outlets:6 x 5-20R, 1 x L5-30R, Battery Run Time:Up to 8.9 minutes at full-load and 20 minutes at half-load, Series:Liebert PSI5, Input Voltage Range:Nominal: 120VAC / Range: 75-146VAC, Model #:PSI5-3000RT120LITAA"
Vertiv Liebert GXT5 External Battery Cabinet - 5/6kVA/144V | MV GXT5-EBC144VRT2U,"$1,265.99",,,https://c1.neweggimages.com/productimage/nb300/42-504-340-S01.jpg,"Type:Battery Cabinet, Compatibility:Liebert UPS:GXT5-5000MVRT4UXLN 
GXT5-6000MVRT4UXLN, Specifications:Output Voltage:144 V DC, Parts:3 Year, Model #:GXT5-EBC144VRT2U"
"Team 16GB microSDHC UHS-I/U1 Class 10 Memory Card with Adapter, Speed Up to 80MB/s (TUSDH16GCL10U03)",$6.99,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/20-985-060-01.jpg,"Speed Class Rating:UHS-I / U1 / Class 10, Read Speed:Up to 80MB/s, Write Speed:Up to 15MB/s, Model #:TUSDH16GCL10U03"
TRIPP LITE PS3612 12 Outlets Power Strip,$77.69,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/12-120-254-03.jpg,"Input Voltage:120V, Cord Length:15 ft., Maximum Power:1800 W, Certifications:UL1363, cUL, Model #:PS3612"
TRIPP LITE SK6-0B 6 Outlets 540 joules Direct Plug-In Surge Suppressor,$18.28,Rating + 4.7,,https://c1.neweggimages.com/productimage/nb300/12-120-550-09.jpg,"Outlets Type:NEMA 5-15R, Input Voltage:120V, Output Amperage Capacity:15, Output Watt Capacity:1800 Watts, Model #:SK6-0B"
Tripp Lite TLP1008TELTV 8ft. Cord 10 Outlets 3345 Joules Protect It! Surge Suppressor,$68.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/42-111-044-05.jpg,"Series:Protect It!, Outlets Type:NEMA 5-15R, Input Voltage:120V, Input Connections:NEMA 5-15P, Model #:TLP1008TELTV"
TRIPP LITE SS240806 6' 8 Outlets 1050 Joules Surge Suppressor,$60.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/12-329-109-01.jpg,"Outlets Type:NEMA 5-15R, Input Voltage:120V, Input Connections:NEMA 5-15P, Voltage Compatibility:120V AC, Model #:SS240806"
"Tripp Lite PDU3MV6H50 Metered 0U 35A 6 ft 3-Phase Metered PDU, 12.6 kW, 45 208V Outlets (36 C13, 9 C19)",$870.00,,,https://c1.neweggimages.com/productimage/nb300/12-228-667-02.jpg,"Style:Vertical rackmount, Certifications:Tested to UL60950-1 (USA, Canada), NOM (Mexico), Class A (Emissions), ROHS, Input Voltage:208, Output Frequency:60 Hz, Model #:PDU3MV6H50"
"Tripp Lite Metered PDU, 1.92kW Single-Phase 120V (12 5-15/20R), L5-20P / 5-20P, 110 - 127V Input, 15 ft. Cord, 1U Rack-Mount (PDUMH20)",$185.60,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/12-120-352-04.jpg,"Style:Rackmount, Vertical Rackmount, Wallmount / Under-Counter, Front Panel LEDs:1U, Certifications:Tested to UL60950-1 (USA) and CAN/CSA C22.2 No. 60950-1-03 (Canada), RoHS Compliant, Input Voltage:100; 120; 127, Model #:PDUMH20"
"SanDisk 512GB Ultra SDXC UHS-I / Class 10 Memory Card, Speed Up to 120MB/s (SDSDUN4-512G-GN6IN)",$49.99,Rating + 4.9,,https://c1.neweggimages.com/productimage/nb300/20-173-557-V01.jpg,"Speed Class Rating:UHS-I / U1 / Class 10, Read Speed:120MB/s, Model #:SDSDUN4-512G-GN6IN"
BELKIN BE107000-07-CM 7.0 Feet 7 Outlets 2160 Joules Surge Protector,$28.99,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/12-107-803-03.jpg,"Input Voltage:120V, Voltage Compatibility:125V, Output Amperage Capacity:15, Output Watt Capacity:1875 Watts, Model #:BE107000-07-CM"
"CyberPower AVRG900LCD Intelligent LCD UPS Systems - 900VA/480W, 120 VAC, NEMA 5-15P, Compact, 12 Outlets, LCD, PowerPanel",$139.95,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/42-102-257-V01.jpg,"Outlets:12 x NEMA 5-15R, Output Voltage:120 V AC, Weight:15.15, Parts:3 Year, Model #:AVRG900LCD"
"Tripp Lite 2.3-2.9kW Single-Phase Switched PDU with LX Platform network interface, 200-240V (8 C13), C14, 200-240V Input, 6.5ft Cord, 1U Rack-Mount, TAA (PDUMH15HVNET)",$489.99,,,https://c1.neweggimages.com/productimage/nb300/12-120-340-S01.jpg,"Certifications:Tested to UL 60950-1 (USA, Canada), Class A (Emissions), NOM (Mexico), ), CE (IEC 60950), (RoHS compliant), Input Voltage:208/240, 230V, Output Frequency:50/60Hz, Output Connector(s):8 C13 outlets, Model #:PDUMH15HVNET"
APC SMT750IC 750VA 500 Watts 750VA LCD 230V with SmartConnect,$499.99,,,https://c1.neweggimages.com/productimage/nb300/42-301-718-S01.jpg,"Outlets:8, Output Frequency:50/60Hz +/- 3 Hz (sync to mains), Battery Recharge Time:3hour(s), Series:Smart-UPS, Model #:SMT750IC"
"Tripp Lite AVR700U Series 700VA 350W Line-Interactive UPS - 8 NEMA 5-15R Outlets, AVR, 120V, 50/60 Hz, USB, Desktop/Wall Mount - Desktop - 2 Minute Stand-by - 110 V AC Input - 120 V AC Output -8xNEMA",$114.99,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/42-111-329-14.jpg,"Outlets:8 5-15R, Battery Run Time:Half Load Runtime: 8.6 minutes (175 Watts), Battery Recharge Time:12 hours (10% to 90%), Input Voltage Range:120V AC, Model #:AVR700U"
"CyberPower CP900AVR AVR UPS Systems - 900VA/560W, 120 VAC, NEMA 5-15P, Mini-Tower, 10 Outlets, PowerPanel",$159.95,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/42-102-042-V01.jpg,"Outlets:8, Battery Run Time:Runtime at Half Load: 12 minutes

Runtime at Full Load: 3 minutes, Output Frequency:60 Hz +/- 1%, Battery Recharge Time:8 Hour(s), Model #:CP900AVR"
"Tripp Lite 5.8 kWatts Single-Phase Switched PDU with LX Platform Interface, 208 / 240V Outlets (8 x  C13 & 6 x C19), L6-30P input, 15.0 Feet Cord, 2U Rack-Mount, TAA (PDUMH30HV19NET)",$869.99,,,https://c1.neweggimages.com/productimage/nb300/12-120-770-S01.jpg,"Front Panel LEDs:16 power availability LEDs confirm power off/on status for each built-in outlet. Two additional LEDs with toggle button identify which bank the visual current meter is reporting (bank 1, bank 2 or bank 1&2 combined), Certifications:Tested to UL 60950-1 (USA, Canada), Class A (Emissions), NOM (Mexico), RoHS compliant, Input Voltage:208/240V, Regulatory Derated Input Current:24A, Model #:PDUMH30HV19NET"
"Tripp Lite 3.2 - 3.8 kWatts Single-Phase ATS / Switched PDU, LX Platform Interface, 200 - 240V Outlets (8 x C13 & 2 x C19), 2 x C20, 12.0 Feet Cord, 1U Rack-Mount, TAA (PDUMH20HVATNET)",$894.99,,,https://c1.neweggimages.com/productimage/nb300/12-120-703-S01.jpg,"Style:Horizontal, Front Panel LEDs:8 LEDs display power on-off status for each C13 output receptacle, plus 2 additional LEDs to indicate input power status for primary and secondary inputs, Certifications:Tested to UL 60950 (USA, Canada), CE (Europe), Class A (Emissions), NOM (Mexico), ROHS:Yes, Model #:PDUMH20HVATNET"
Tripp Lite ECO750UPSTAA Series TAA-Compliant ECO Series 120V 750VA 450W Energy-Saving Standby UPS with USB port and 12 Outlets - 750VA/450W - 2.5 Minute Full Load - 6 x NEMA 5-15R -6 x NEMA 5-15R,$148.99,,,https://c1.neweggimages.com/productimage/nb300/42-111-297-03.jpg,"Outlets:12, Battery Run Time:Half Load Runtime: 9.4 min. (225w), Output Frequency:60 Hz, Battery Recharge Time:Less than 16 hours from 10% to 90%, Model #:ECO750UPSTAA"
"Tripp Lite SMART1000RM2U Series SmartPro 120V 1kVA 800W Line-Interactive Sine Wave UPS, 2U Rack/Tower, Network Card Options, LCD, USB, DB9, 6 Outlets - 1000VA/800W-5.3 Minute Full Load- 6 x NEMA 5-15R",$727.99,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-111-018-10.jpg,"Outlets:6, Battery Run Time:Full Load: 5.3 minutes
Half Load: 15 minutes, Input Voltage Range:120V, Output Voltage:120V, Model #:SMART1000RM2U"
"Tripp Lite Smart 750VA Sine Wave UPS Back Up, Line-Interactive 120V 600W, 1U Rackmount, Network Management Card Options, USB, DB9 Serial (SMART750RM1U)",$646.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-111-016-08.jpg,"Outlets:6, Battery Run Time:Full load runtime: 4.9 minutes (600 Watts)
Half load runtime: 13.2 minutes (300 Watts), Output Frequency:60 Hz, Battery Recharge Time:Less than 4 hours from 10% to 90% (typical, full load discharge), Model #:SMART750RM1U"
"Tripp Lite 1.9 kW Single-Phase Switched PDU, LX Platform, Outlet Monitoring, 120V Outlets (24 x NEMA 5-15/20R), L5-20P Plug, 0U, TAA (PDUMVR20NETLX)","$1,142.99",,,https://c1.neweggimages.com/productimage/nb300/12-329-852-V01.jpg,"Style:Vertical, Certifications:Tested to UL60950-1: 2007 R12.11 (USA), CAN/CSA-C22.2 NO. 60950-1-07+A1: 2011(Canada), FCC CLASS A PART 15 (Emissions), NOM (Mexico), RoHS compliant, TAA Compliant, ROHS:Yes, Input Voltage:100V, 120V, 127V, Model #:PDUMVR20NETLX"
"Tripp Lite PDU3MV6L2120 Metered 0U 208V: C13 and C19 outlets / 120V: NEMA 5-15/20R outlets 16 6 ft 3-Phase Metered PDU, 5.7 kW, 48 Outlets, NEMA L21-20P Input Connection",$539.99,,,https://c1.neweggimages.com/productimage/nb300/12-228-668-03.jpg,"Style:Vertical rackmount, Certifications:Tested to UL60950-1 (USA, Canada), NOM (Mexico), Class A (Emissions), ROHS, Input Voltage:208, Input Connector(s):NEMA L21-20P, Model #:PDU3MV6L2120"
Vertiv Liebert GXT5-1000LVRT2UXLTAA 1000 VA 1000 W GXT5-1000LVRT2UXLTAA,"$1,399.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-028-01.jpg,"Outlets:5-15R × 6, Output Frequency:110/115/120/125VAC (user-configurable); ±3%, Series:GXT5 TAA, Part Number:GXT5-1000LVRT2UXLTAA, Model #:GXT5-1000LVRT2UXLTAA"
ABC RBC 2 Battery,$46.99,,,https://c1.neweggimages.com/productimage/nb300/42-165-006-04.jpg,"Type:Battery, Compatibility:BK250B, BK280B, BP280, BP280B, BP280S, BP280BPNP, BP280PNP, BP280C, BP280S, BK300, BK350, BP350, BP350U, BK400, BK400B, BP420, BP420C, BP420PNP, BP420S, BP500, BP500CLR, BP500U, BK500, BK500M, F6C550-AVR Rev A, SU420VS, SU420NET, PCPER, PCPRO, BK500MC, SUVS420, BP280SX116, BP4201PNP, SP500DR, BP500UC, BP2801PNP, BK300C, BK300X116, BK500MC, BE500R, BE500U, BE500V, BK500BLK, BP350UC, BP420IPNP, SP500DR, SC420, BE500R, BK280 

Please Note: For any BK200 or BK200B, please verify battery configuration before purchasing. To verify, open the battery door and check the number of batteries inside the unit. If your unit has one battery, you will need (1)RBC2 unit. If your unit has two batteries, you will need (1)RBC1 unit., Specifications:1 Batteries: 12 Volts, 7 Amp-Hours

Tab Size: 0.25, Dimensions:3.70"" x 5.94"" x 2..., Model #:RBC2"
Tripp Lite PDU ATS / Metered 120V 1.92kW 20A 16 5-15/20R Dual L5-20P 1URM,$490.99,,,https://c1.neweggimages.com/productimage/nb300/12-058-490-V01.jpg,"Style:Horizontal, Certifications:Tested to UL 60950-1 (USA), CSA (Canada), Class A (Emissions), NOM (Mexico), RoHS Compliant, TAA Compliant, Input Voltage:120V, Output Frequency:50/60Hz, Model #:PDUMH20ATS"
Vertiv Liebert  GXT5-2000LVRT2UXLTAAN GXT5 TAA UPS with RDU101 Card - 2000VA/1800W 120V Rack/Tower - 2U | Double Conversion | 0.9 Output Power Factor | Energy Star 2.0 certified with NEMA 5-15P plug,"$2,454.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-041-01.jpg,"Outlets:L5-20R + 6 x 5-20R, Series:Liebert GXT5, Input Voltage Range:Typical: 120V / Range: 60-150V, Input Connection:NEMA L5-20P A, Model #:GXT5-2000LVRT2UXLTAAN"
CyberPower PDU44007 Switched 2U Rackmount Power Distribution Units,"$1,055.99",,,https://c1.neweggimages.com/productimage/nb300/12-220-224-01.jpg,"Series:Switched ATS PDU, Part Number:PDU44007, Style:Rackmount, Input Voltage:240 – 200 VAC, Model #:PDU44007"
Eaton 5S550 5S UPS 550 VA 330 Watt 120V Line-Interactive Battery Backup Tower USB - Tower - 1 Minute Stand-by - 110 V AC Input - 115 V AC Output - 8 x NEMA 5-15R,$159.99,Rating + 1,,https://c1.neweggimages.com/productimage/nb300/42-302-722-02.jpg,"Outlets:8, Input Voltage Range:120 V AC Nominal
93 V AC to 138 V AC, Input Frequency:50/60 Hz, Input Connection:NEMA 5-15P, Model #:5S550"
EATON ASY-0529 9170+ Battery Module,$500.99,,,https://c1.neweggimages.com/productimage/nb300/42-124-001-02.jpg,"Type:Battery, Compatibility:Powerware UPS: 
9170 
9170+, Specifications:Internal battery type: Sealed, lead-acid; maintenance free
Battery replacement: Hot-swappable
Recharge time: < 4 hours standard, Dimensions:4.50"" x 7.00"" x 14.80"", Model #:ASY-0529"
TRIPP LITE TLP604 4 Feet 6 Outlets 790 Joules Surge Suppressor,$18.45,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-120-314-09.jpg,"Series:Protect It!, Outlets Type:5-15R, Input Voltage:120V, Input Connections:NEMA 5-15P, Model #:TLP604"
TRIPP LITE TLP808B 8 Feet 8 Outlets 1440 Joules Surge Protector,$33.76,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-329-239-S08.jpg,"Series:TLP808B, Outlets Type:8 NEMA 5-15R, Input Voltage:120V (110-125V), Input Connections:NEMA 5-15P, Model #:TLP808B"
"Tripp Lite 1U Rack-Mount Power Strip, 12-Outlets, 15 Ft. Cord (RS-1215)",$84.98,Rating + 3.7,,https://c1.neweggimages.com/productimage/nb300/12-120-264-05.jpg,"Color:Black, Outlet Type:NEMA 5-15R, Output Amperage Capacity:15A, Input Voltage:120V, Model #:RS-1215"
"Tripp Lite TLP606USB Protect It! 6- Outlet Surge Protector, 6-ft. Cord, 990 Joules, 2 USB Charging Ports (2.1A), Black Housing",$41.99,Rating + 4.9,,https://c1.neweggimages.com/productimage/nb300/12-329-242-01.jpg,"Outlets Type:5-15R, Input Voltage:120V (110 to 125V), Input Connections:NEMA 5-15P, Output Watt Capacity:1875 Watts, Model #:TLP606USBB"
APC BX1350M Back-UPS Pro 1350 VA 810 Watts 10 Outlets Uninterruptible Power Supply (UPS),$329.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-301-548-01.jpg,"Outlets:10, Battery Run Time:At full load: 2.5 minutes
At half load: 10.1 minutes, Output Frequency:60 Hz, Battery Recharge Time:16 Hour(s), Model #:BX1350M"
TRIPP LITE UL24CB-15 6 Outlets Power Strip,$59.99,,,https://c1.neweggimages.com/productimage/nb300/12-228-836-02.jpg,"Color:Black, Material:Metal, Outlet Type:5-15R, Output Amperage Capacity:15A, Model #:UL24CB-15"
TRIPP LITE Safe-IT Conference Surge Protector 4 Rotating Outlet USB C USB-A,$66.99,,,https://c1.neweggimages.com/productimage/nb300/12-058-536-V01.jpg,"Input Voltage:120V, Output Watt Capacity:1800 Watts, Color:White, Unit Dimensions:7.72"" x 7.06"" x 1.90"", Model #:TLP410UCUFOAM"
CyberPower PR3000LCDSL 3000 VA 2700 Watts UPS,"$1,292.95",Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-102-222-V01.jpg,"Outlets:7, Battery Run Time:Runtime at Half Load (min): 7.5
Runtime at Full Load (min): 2, Battery Recharge Time:8 Hours, Series:Smart App Sinewave, Model #:PR3000LCDSL"
Vertical Power Strip,$48.99,,,https://c1.neweggimages.com/productimage/nb300/12-329-134-01.jpg,"Package Contents:PS240406
Mounting hardware
Instruction manual, Model #:PS240406"
"CyberPower PR1500LCDN Smart App Sinewave UPS Systems - 1500VA/1500W, 120 VAC, NEMA 5-15P, Mini-Tower, Sine Wave, 8 Outlets, LCD, PowerPanel® Business",$968.95,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-102-267-02.jpg,"Outlets:8, Battery Run Time:Runtime at Half Load: 24 Minutes

Runtime at Full Load: 8 Minutes, Output Frequency:50/60 Hz +/- 1%, Battery Recharge Time:3 hours - Quick Charge Mode
8 hours - Eco Mode, Model #:PR1500LCDN"
BELKIN F9H710-06 6.0 Feet 7 Outlets 1045 Joules SurgeMaster Home Series,$39.99,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/12-120-205-05.jpg,"Series:SurgeMaster, Maximum Spike Amperage:45,000 Amps, EMI/RFI Noise Filter:43dB, Protection Modes:H-N, N-G and H-G, Model #:F9H710-06"
StarTech.com HDMIACMM6 6 ft. Black HDMI to Mini HDMI HDMI to Mini HDMI Cable for Digital Video Male to Male,$18.99,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/82-200-022-04.jpg,"Type:HDMI to HDMI, Type:Others, Length:6 ft., Connector Number:2, Model #:HDMIACMM6"
StarTech.com HDMM2M 2m High Speed HDMI Cable – Ultra HD 4k x 2k HDMI Cable – HDMI to HDMI M/M - 2 meter HDMI 1.4 Cable - Audio/Video Gold-Plated,$17.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/82-203-205-S06.jpg,"Type:A/V Cable, Type:Cable Connectors, Length:6.56 ft, Connector Number:1, Model #:HDMM2M"
"Tripp Lite Basic PDU, 16A, 14 Outlets (12 C13 & 2 C19), 100 – 240 V, C20 Input, 1U Rack-Mount Power (PDU12IEC)",$236.99,,,https://c1.neweggimages.com/productimage/nb300/12-120-776-07.jpg,"Front Panel LEDs:1U, Certifications:Tested to UL60950-1 (USA) and CAN/CSA C22.2 No. 60950-1-03 (Canada), CE (Europe), Input Voltage:100V, 120V, 208V, 230V, 240V, Input Connector(s):IEC-320 C20, Model #:PDU12IEC"
"Tripp Lite Basic PDU, 30A, 24 Outlets (5-15R), 120 V, L5-30P Input, 15 ft. Cord, 1U Rack-Mount Power (PDU2430)",$273.99,,,https://c1.neweggimages.com/productimage/nb300/12-120-348-02.jpg,"Style:Rackmount, Front Panel LEDs:1U, Certifications:Tested to UL60950-1 (USA) and CAN/CSA C22.2 No. 60950-1-03 (Canada), Input Voltage:120V, Model #:PDU2430"
BELKIN BV106000-04 4ft 6 Outlets 630 j Surge Suppressor,$24.99,,,https://c1.neweggimages.com/productimage/nb300/12-107-581-03.jpg,"Outlets Type:Surge Suppressors, Input Voltage:125V, Output Amperage Capacity:15, Output Watt Capacity:1875 Watts, Model #:BV106000-04"
CyberPower PDU41003 16-Outlets PDU,$836.95,,,https://c1.neweggimages.com/productimage/nb300/V009_1_201712181692696979.jpg,"Input Voltage:120V AC, Features:Product Type:PDU
Product Name:PDU41003 16-Outlets PDU
Output Receptacles:16 x NEMA 5-20R
Form Factor:Rack-mountable
Wall-mountable
Package Contents: 
PDU41003 PDU 
2 x Mounting Brackets 
12 x M4x8 Bracket Mounting Screws 
6 x M5x12 Rack Mounting Screws and Washers 
2 x Cord Retention Trays 
12 x M3x6 Cord Retention Tray Screws 
24 x Cable Ties, RJ45/DB9 Serial Port Connection Cable 
User Manual 
Registration Card 
Download Card 
Form Factor:Rack-mountable
Wall-mountable
Input Receptacles:1 x NEMA L5-30P, Weight:7.30 lbs., Model #:PDU41003"
"Tripp Lite Switched PDU with ATS, 200 – 240V Outlets (10 C13), 2 C14 Inlets, 3.6 m Cords, 1U Rack-Mount Power, TAA (PDUMH15HVATNET)",$865.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/12-329-585-S01.jpg,"Style:Horizontal, Front Panel LEDs:8 LEDs display power on-off status for each C13 output receptacle, plus 2 additional LEDs to indicate input power status for primary and secondary inputs, Certifications:Tested to UL 60950-1 (USA, Canada), CE (EU), NOM (Mexico), GOST (Russia), EN55032:2015 and EN62040-2:2006, FCC Class A (Emissions), TAA Compliant, ROHS:RoHS Complaint, Model #:PDUMH15HVATNET"
Tripp Lite by Eaton Safe-IT PS26PD32WCAM 5-Outlet Power Strip,$55.99,,,https://c1.neweggimages.com/productimage/nb300/A24GD2306290CGA7P40.jpg,Model #:PS26PD32WCAM
"Tripp Lite EnviroSense2 (E2) Environmental Sensor Module, Temperature (E2MT)",$131.99,,,https://c1.neweggimages.com/productimage/nb300/42-111-556-S07.jpg,"Series:EnviroSense2, Type:Module, Compatibility:WEBCARDLX, WEBCARDLXS, PDU3XE-Series PDUs and PDU3E-Series PDUs, Package Contents:E2MT EnviroSense2 Environmental Sensor Module
USB cable (A to Micro-B), 3 Feet
Owner’s manual, Model #:E2MT"
Tripp Lite Model PLC13BL Plug-Lock Inserts for C14 Power Cords,$68.99,,,https://c1.neweggimages.com/productimage/nb300/12-228-872-02.jpg,Model #:PLC13BL
"Tripp Lite Metered PDU with ATS, 2.9 kW Single-Phase 120V Outlets (24 x 5-15/20R, 1 x L5-30R), 2 x L5-30P, 2 x 10 Feet Cords, 2U Rack-Mount, TAA (PDUMH30AT)",$738.99,,,https://c1.neweggimages.com/productimage/nb300/12-228-280-07.jpg,"Style:Rackmount, Front Panel LEDs:Primary and Secondary input connection. Digital current meter display shows the amount of power consumption in amps for entire PDU output., Certifications:Tested to UL 60950 (USA, Canada), Class A (Emissions), NOM (Mexico), RoHS Complaint, ROHS:Yes, Model #:PDUMH30AT"
EATON 5SC1000 1000 VA 700 watts UPS,$374.99,Rating + 4,,https://c1.neweggimages.com/productimage/nb300/42-302-748-02.jpg,"Outlets:8, Input Voltage Range:96 - 144 Vac, Input Frequency:50/60 Hz, Input Connection:NEMA 5-15P, Model #:5SC1000"
Vertiv Liebert GXT5-1500LVRT2UXLTAA GXT5 TAA UPS - 1500VA/1350W 120V Online 2U Rack/Tower UPS - Double Conversion | 0.9 Output Power Factor | Energy Star 2.0 certified with NEMA 5-15P plug,"$1,745.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-029-01.jpg,"Outlets:5-15R × 6, Output Frequency:(user-configurable); ±3%, Series:GXT5 TAA, Part Number:GXT5-1500LVRT2UXLTAA, Model #:GXT5-1500LVRT2UXLTAA"
"CyberPower OL5KRTHDL Smart App Online UPS Systems - 5000VA/5000W, 200 - 240 VAC, Hardwire Terminal (NEMA L6-30P power cord included), 3U, Rack / Tower, Sine Wave, 4 Outlets, LCD, PowerPanel® Business","$7,403.95",,,https://c1.neweggimages.com/productimage/nb300/42-102-449-01.jpg,"Outlets:4, Battery Run Time:Runtime at Full Load: 4.9 min
Runtime at Half Load: 14.3 min, Battery Recharge Time:4 Hours (0% to 90% charged), Series:Smart App Online UPS, Model #:OL5KRTHDL"
"Vertiv Liebert PSI5-1500RT120LITAAN PSI5 Lithium-Ion TAA UPS 1500VA/1350W 120V Rack/Tower-Line Interactive UPS | Remote Management Capable | Longer Life, Lower TCO, Smaller and Lighter, Longer Runtime","$2,087.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-035-01.jpg,"Outlets:6 x 5-15R, Battery Run Time:Up to 7.5 minutes at full-load and 17.7 minutes at half-load, Series:Liebert PSI5, Input Voltage Range:Nominal: 120VAC / Range: 75-146VAC, Model #:PSI5-1500RT120LITAAN"
CyberPower PDU41105 Switched PDU Series,"$1,022.00",,,https://c1.neweggimages.com/productimage/nb300/ADV2_1_20200304575995492.jpg,"Input Voltage:230V AC, Features:Form Factor: Rack-mountable
Wall-mountable
Product Type: PDU
Form Factor: Rack-mountable

Input Receptacles: NEMA L6-30P
Product Name: PDU41105 Switched PDU Series
Output Receptacles: 21 x IEC 60320 C13 / 3 x IEC 60320 C19
Package Contents: 
PDU41101 Switched PDU Series 
2 x xMounting Brackets 
6 x M4x5 Screws 
6 x M5x12 screws/washers 
6 x M3x6 Screws 
NEMA L5-20R to 5-20P Adapter 
Cord Retention Tray 
Cable Ties 
RJ45/DB9 Serial Cable 
User's Manual 
Registration and Download Cards, Weight:17.64 lbs., Model #:PDU41105"
Vertiv Liebert GXT5LI-6000MVRT3UXLN GXT5 Lithium-Ion Online UPS 6000VA/6000W 120V/208V Rack/Tower UPS - Single-phase UPS | 1.0 Output Power Factor | Lowest TCO | Full-color LCD Interface,"$9,353.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-051-01.jpg,"Battery Run Time:Full-Load Runtime: 8.5 min
Half-Load Runtime: 19 min, Battery Recharge Time:< 2 hrs to 90%, Series:GXT5, International Version:208V, Model #:GXT5LI-6000MVRT3UXLN"
